Source	Target	Weights
gi6633958	gi5913962	170.0
gi6633958	gi15611138	170.0
gi6633958	gi17402589	170.0
gi6633958	gi13605430	169.39794000867204
gi6633958	gi16974911	168.69897000433602
gi6633958	gi225714	168.30102999566398
gi6633958	gi224797	168.30102999566398
gi6633958	gi465008	168.30102999566398
gi6633958	gi19310948	168.09691001300806
gi6633958	gi16974909	168.0
gi6633958	gi167228	168.0
gi6633958	gi19856524	166.52287874528034
gi6633958	gi15608987	166.0
gi6633958	gi19338960	165.52287874528034
gi6633958	gi4545295	165.39794000867204
gi6633958	gi43635	165.39794000867204
gi6633958	gi1174889	165.22184874961636
gi6633958	gi137071	165.22184874961636
gi6633958	gi9967069	165.22184874961636
gi6633958	gi13357995	165.0
gi6633958	gi7272374	163.69897000433602
gi6633958	gi16122873	163.69897000433602
gi6633958	gi1718044	163.39794000867204
gi6633958	gi14192678	162.30102999566398
gi6633958	gi17986930	161.69897000433602
gi6633958	gi23502230	161.39794000867204
gi6633958	gi886331	161.30102999566398
gi6633958	gi421269	158.30102999566398
gi6633958	gi914897	157.0
gi6633958	gi2501620	156.69897000433602
gi6633958	gi22125140	155.15490195998575
gi6633958	gi3688063	152.04575749056067
gi6633958	gi22831365	147.39794000867204
gi6633958	gi21637208	115.69897000433602
gi6633958	gi21637205	115.39794000867204
gi6633958	gi21637192	115.09691001300806
gi6633958	gi21637202	111.0
gi6633958	gi21637244	110.22184874961636
gi6633958	gi21637179	109.0
gi6633958	gi18478562	3.5228787452803374
gi6633958	gi23062845	3.5228787452803374
gi6633958	gi21362600	3.154901959985743
gi6633958	gi3122243	2.6989700043360187
gi6633958	gi22218649	2.6989700043360187
gi6633958	gi3334230	2.5228787452803374
gi6633958	gi9931313	2.5228787452803374
gi6633958	gi15595638	2.3979400086720375
gi6633958	gi3122248	2.221848749616356
gi6633958	gi6226558	1.853871964321762
gi6633958	gi11890745	1.7958800173440752
gi6633958	gi3122249	1.7212463990471711
gi6633958	gi16767756	1.4685210829577449
gi6633958	gi348315	1.4685210829577449
gi6633958	gi16078516	1.4202164033831899
gi6633958	gi23200220	1.337242168318426
gi6633958	gi15833269	1.2596373105057561
gi6633958	gi15803675	1.193820026016113
gi6633958	gi16763320	1.0705810742857071
gi6633958	gi24115394	0.958607314841775
gi6633958	gi16132149	0.958607314841775
gi6633958	gi22988246	0.958607314841775
gi6633958	gi21730171	0.721246399047171
gi6633958	gi6141557	0.6020599913279624
gi6633958	gi8895751	0.585026652029182
gi6633958	gi15804904	0.38721614328026455
gi6633958	gi3122654	0.3279021420642826
gi6633958	gi16080988	0.10790539730951958
gi6633958	gi13194736	0.017728766960431602
gi6633958	gi4033703	0.0
gi6633958	gi17432321	0.0
gi6633958	gi887833	0.0
gi6633958	gi16130785	0.0
gi6633958	gi15833010	0.0
gi6633958	gi15803420	0.0
gi6633958	gi3287876	0.0
gi6633958	gi20302047	0.0
gi6633958	gi16078614	0.0
gi6633958	gi6330926	0.0
gi6633958	gi4758426	0.0
gi6633958	gi11837778	0.0
gi6633958	gi12084365	0.0
gi6633958	gi2392286	0.0
gi6633958	gi13786719	0.0
gi6633958	gi14719485	0.0
gi6633958	gi2098312	0.0
gi6633958	gi400909	0.0
gi6633958	gi279582	0.0
gi6633958	gi7331	0.0
gi6633958	gi3287879	0.0
gi6633958	gi1346930	0.0
gi6633958	gi995562	0.0
gi6633958	gi19111945	0.0
gi6633958	gi728827	0.0
gi6633958	gi15212234	0.0
gi6633958	gi627281	0.0
gi6633958	gi191173	0.0
gi6633958	gi131696	0.0
gi6633958	gi191364	0.0
gi6633958	gi2506025	0.0
gi6633958	gi17977844	0.0
gi6633958	gi279570	0.0
gi6633958	gi16764519	0.0
gi6633958	gi16760039	0.0
gi6633958	gi171053	0.0
gi6633958	gi6323606	0.0
gi21730171	gi3122249	117.30102999566398
gi21730171	gi23200220	116.15490195998575
gi21730171	gi23062845	104.69897000433602
gi21730171	gi15595638	102.22184874961636
gi21730171	gi22988246	100.39794000867204
gi21730171	gi3334230	99.52287874528034
gi21730171	gi21362600	88.39794000867204
gi21730171	gi18478562	87.39794000867204
gi21730171	gi3122248	86.30102999566398
gi21730171	gi3122243	46.096910013008056
gi21730171	gi22218649	46.045757490560675
gi21730171	gi9931313	46.0
gi21730171	gi1346930	31.522878745280337
gi21730171	gi6322218	28.397940008672037
gi21730171	gi16078614	28.397940008672037
gi21730171	gi171366	28.0
gi21730171	gi3122654	25.221848749616356
gi21730171	gi400909	19.522878745280337
gi21730171	gi279582	19.522878745280337
gi21730171	gi7331	19.522878745280337
gi21730171	gi627281	19.522878745280337
gi21730171	gi2506025	18.0
gi21730171	gi17532699	17.69897000433602
gi21730171	gi22832393	17.397940008672037
gi21730171	gi191364	17.0
gi21730171	gi3024509	16.69897000433602
gi21730171	gi191173	16.69897000433602
gi21730171	gi728827	16.69897000433602
gi21730171	gi131696	16.522878745280337
gi21730171	gi21294381	13.698970004336019
gi21730171	gi8509	7.698970004336019
gi21730171	gi3915831	7.698970004336019
gi21730171	gi6141557	6.301029995663981
gi21730171	gi11890745	5.698970004336019
gi21730171	gi6226558	5.698970004336019
gi21730171	gi3287737	5.154901959985743
gi21730171	gi19070377	5.096910013008056
gi21730171	gi12313641	5.0
gi21730171	gi348315	5.0
gi21730171	gi1174887	4.045757490560675
gi21730171	gi16132149	4.045757490560675
gi21730171	gi24115394	4.045757490560675
gi21730171	gi137074	4.0
gi21730171	gi227457	4.0
gi21730171	gi16078516	4.0
gi21730171	gi15804904	4.0
gi21730171	gi17432321	3.6989700043360187
gi21730171	gi2340847	3.6989700043360187
gi21730171	gi15925280	3.5228787452803374
gi21730171	gi7245484	3.3979400086720375
gi21730171	gi14278353	3.3979400086720375
gi21730171	gi731075	3.3979400086720375
gi21730171	gi137073	3.3979400086720375
gi21730171	gi17402589	3.3979400086720375
gi21730171	gi13194736	3.3979400086720375
gi21730171	gi2501620	3.3979400086720375
gi21730171	gi10336584	3.3979400086720375
gi21730171	gi17987935	3.3979400086720375
gi21730171	gi23501177	3.3979400086720375
gi21730171	gi13959023	3.3010299956639813
gi21730171	gi15889672	3.3010299956639813
gi21730171	gi3287879	3.2218487496163566
gi21730171	gi3287876	3.2218487496163566
gi21730171	gi16763320	3.2218487496163566
gi21730171	gi2624847	3.0969100130080562
gi21730171	gi137070	3.0969100130080562
gi21730171	gi7245287	3.0457574905606752
gi21730171	gi16767756	3.0
gi21730171	gi23136289	3.0
gi21730171	gi586167	3.0
gi21730171	gi21637202	3.0
gi21730171	gi21637208	3.0
gi21730171	gi22976226	3.0
gi21730171	gi21637205	3.0
gi21730171	gi1073151	3.0
gi21730171	gi15966223	3.0
gi21730171	gi16080988	2.6989700043360187
gi21730171	gi15220459	2.6989700043360187
gi21730171	gi21219743	2.6989700043360187
gi21730171	gi586164	2.5228787452803374
gi21730171	gi19310948	2.5228787452803374
gi21730171	gi15602430	2.5228787452803374
gi21730171	gi14579320	2.3979400086720375
gi21730171	gi43635	2.3979400086720375
gi21730171	gi15800666	2.3979400086720375
gi21730171	gi16766629	2.3979400086720375
gi21730171	gi16762096	2.3010299956639813
gi21730171	gi21637192	2.3010299956639813
gi21730171	gi1174891	2.3010299956639813
gi21730171	gi137071	2.221848749616356
gi21730171	gi14192678	2.221848749616356
gi21730171	gi13474128	2.0969100130080562
gi21730171	gi17546751	2.0969100130080562
gi21730171	gi4545295	2.0969100130080562
gi21730171	gi23000615	2.0457574905606752
gi21730171	gi15600061	2.0
gi21730171	gi14599161	1.9208187539523751
gi21730171	gi3182927	1.9208187539523751
gi21730171	gi23039910	1.853871964321762
gi21730171	gi23027998	1.853871964321762
gi21730171	gi15608987	1.853871964321762
gi21730171	gi9967069	1.8239087409443189
gi21730171	gi16120505	1.8239087409443189
gi21730171	gi4249601	1.8239087409443189
gi21730171	gi23101955	1.7958800173440752
gi21730171	gi13357995	1.7958800173440752
gi21730171	gi21637244	1.744727494896694
gi21730171	gi16974911	1.7212463990471711
gi21730171	gi21637179	1.7212463990471711
gi21730171	gi7320802	1.6989700043360187
gi21730171	gi16974909	1.6989700043360187
gi21730171	gi5913962	1.6989700043360187
gi21730171	gi15611138	1.6989700043360187
gi21730171	gi13605430	1.6777807052660807
gi21730171	gi19338960	1.6777807052660807
gi21730171	gi19856524	1.6777807052660807
gi21730171	gi6633958	1.6020599913279623
gi21730171	gi16130785	1.5686362358410126
gi21730171	gi3659633	1.5528419686577808
gi21730171	gi15833010	1.5528419686577808
gi21730171	gi887833	1.5528419686577808
gi21730171	gi15803420	1.5528419686577808
gi21730171	gi17231162	1.537602002101044
gi21730171	gi23058236	1.537602002101044
gi21730171	gi23126033	1.5228787452803376
gi21730171	gi7272374	1.5228787452803376
gi21730171	gi23020534	1.4814860601221125
gi21730171	gi16080717	1.4685210829577449
gi21730171	gi15612817	1.4559319556497243
gi21730171	gi886331	1.4202164033831899
gi21730171	gi22297549	1.3872161432802645
gi21730171	gi14599413	1.3467874862246563
gi21730171	gi14599435	1.3279021420642825
gi21730171	gi225714	1.3187587626244128
gi21730171	gi224797	1.3187587626244128
gi21730171	gi465008	1.3010299956639813
gi21730171	gi15643577	1.3010299956639813
gi21730171	gi167228	1.3010299956639813
gi21730171	gi14599415	1.2924298239020637
gi21730171	gi2708800	1.2365720064370627
gi21730171	gi2501623	1.1191864077192086
gi21730171	gi3688063	0.8538719643217619
gi21730171	gi15595634	0.8538719643217619
gi21730171	gi3915207	0.8538719643217619
gi21730171	gi22125140	0.769551078621726
gi21730171	gi22831365	0.769551078621726
gi21730171	gi16122873	0.744727494896694
gi21730171	gi1174889	0.744727494896694
gi21730171	gi1718044	0.721246399047171
gi21730171	gi914897	0.6575773191777937
gi21730171	gi16272483	0.3979400086720376
gi21730171	gi16329675	0.3279021420642826
gi21730171	gi15800066	0.2924298239020636
gi21730171	gi22988607	0.26760624017703144
gi21730171	gi15807978	0.26760624017703144
gi21730171	gi1246354	0.2596373105057561
gi21730171	gi1657533	0.2596373105057561
gi21730171	gi16128322	0.25181197299379954
gi21730171	gi2507522	0.12493873660829995
gi21730171	gi12644702	0.060480747381381476
gi21730171	gi7839375	0.060480747381381476
gi21730171	gi13022196	0.05551732784983137
gi21730171	gi421269	0.0
gi21730171	gi17986930	0.0
gi21730171	gi23502230	0.0
gi21730171	gi13929094	0.0
gi21730171	gi7533042	0.0
gi21730171	gi20270696	0.0
gi21730171	gi6753960	0.0
gi21730171	gi4758426	0.0
gi21730171	gi6330926	0.0
gi21730171	gi11837778	0.0
gi21730171	gi15833269	0.0
gi21730171	gi15803675	0.0
gi21730171	gi8895751	0.0
gi3182927	gi17432321	51.0
gi3182927	gi4033703	15.698970004336019
gi3182927	gi15833010	15.0
gi3182927	gi16130785	15.0
gi3182927	gi887833	14.698970004336019
gi3182927	gi6226558	14.522878745280337
gi3182927	gi15803420	14.522878745280337
gi3182927	gi11890745	14.221848749616356
gi3182927	gi11837778	9.698970004336019
gi3182927	gi7533042	9.698970004336019
gi3182927	gi4758426	9.698970004336019
gi3182927	gi6330926	9.698970004336019
gi3182927	gi20270696	9.698970004336019
gi3182927	gi13929094	9.522878745280337
gi3182927	gi6753960	9.522878745280337
gi3182927	gi16763320	1.3979400086720375
gi3182927	gi1346930	1.2676062401770316
gi3182927	gi16272483	1.0
gi3182927	gi23062845	0.8239087409443188
gi3182927	gi23020534	0.769551078621726
gi3182927	gi16767756	0.5528419686577808
gi3182927	gi16132149	0.494850021680094
gi3182927	gi24115394	0.4814860601221125
gi3182927	gi15804904	0.44369749923271273
gi3182927	gi2501623	0.42021640338318983
gi3182927	gi3915207	0.3467874862246563
gi3182927	gi3122249	0.3279021420642826
gi3182927	gi16080988	0.3010299956639812
gi3182927	gi6141557	0.28399665636520083
gi3182927	gi2507522	0.28399665636520083
gi3182927	gi14192678	0.06550154875643228
gi3182927	gi7245484	0.05551732784983137
gi3182927	gi14278353	0.05551732784983137
gi3182927	gi995562	0.036212172654444715
gi3182927	gi731075	0.03151705144606486
gi3182927	gi19111945	0.00877392430750515
gi3182927	gi3287879	0.0
gi3182927	gi3122243	0.0
gi3182927	gi22218649	0.0
gi3182927	gi9931313	0.0
gi3182927	gi3659633	0.0
gi3182927	gi21219743	0.0
gi3182927	gi348315	0.0
gi3182927	gi16080717	0.0
gi3182927	gi21730171	0.0
gi3182927	gi22988607	0.0
gi3182927	gi3334230	0.0
gi3182927	gi4545295	0.0
gi3182927	gi137071	0.0
gi3182927	gi421269	0.0
gi3182927	gi15608987	0.0
gi3182927	gi16078516	0.0
gi3182927	gi137073	0.0
gi3182927	gi15612817	0.0
gi3182927	gi16078614	0.0
gi3182927	gi17986930	0.0
gi3182927	gi23502230	0.0
gi3182927	gi12313641	0.0
gi3182927	gi7320802	0.0
gi3182927	gi21637208	0.0
gi3182927	gi6633958	0.0
gi3182927	gi18478562	0.0
gi3182927	gi3287876	0.0
gi3182927	gi586167	0.0
gi3182927	gi13022196	0.0
gi3182927	gi12644702	0.0
gi3182927	gi3287737	0.0
gi3182927	gi13194736	0.0
gi3182927	gi3024509	0.0
gi3182927	gi28373486	0.0
gi3182927	gi3892028	0.0
gi3182927	gi1518868	0.0
gi3182927	gi6680636	0.0
gi3182927	gi1174889	0.0
gi3182927	gi22125140	0.0
gi3182927	gi16122873	0.0
gi3182927	gi5913962	0.0
gi3182927	gi19338960	0.0
gi3182927	gi1718044	0.0
gi3182927	gi15611138	0.0
gi3182927	gi16974911	0.0
gi3182927	gi16974909	0.0
gi3182927	gi21637244	0.0
gi3182927	gi13474128	0.0
gi3182927	gi14579320	0.0
gi3182927	gi4557249	0.0
gi3182927	gi137074	0.0
gi3182927	gi21637179	0.0
gi3182927	gi43635	0.0
gi3182927	gi171053	0.0
gi3182927	gi6323606	0.0
gi3182927	gi6322218	0.0
gi3182927	gi171366	0.0
gi3182927	gi16329675	0.0
gi3182927	gi886331	0.0
gi3182927	gi18426812	0.0
gi3182927	gi21637192	0.0
gi3182927	gi191173	0.0
gi3182927	gi191364	0.0
gi3182927	gi21637205	0.0
gi3182927	gi131696	0.0
gi3182927	gi2506025	0.0
gi3182927	gi15801179	0.0
gi3182927	gi21637202	0.0
gi3182927	gi1174891	0.0
gi3182927	gi20141178	0.0
gi19111945	gi995562	323.3062153431158
gi19111945	gi11359582	323.3062153431158
gi19111945	gi16945394	323.3062153431158
gi19111945	gi6323606	323.3062153431158
gi19111945	gi171053	323.3062153431158
gi19111945	gi7638159	323.3062153431158
gi19111945	gi21311925	323.3062153431158
gi19111945	gi644509	323.3062153431158
gi19111945	gi5922016	323.3062153431158
gi19111945	gi21264318	323.3062153431158
gi19111945	gi5922018	323.3062153431158
gi19111945	gi178547	323.3062153431158
gi19111945	gi608499	323.3062153431158
gi19111945	gi18404701	323.3062153431158
gi19111945	gi7484807	323.3062153431158
gi19111945	gi18859679	172.39794000867204
gi19111945	gi21294189	168.22184874961636
gi19111945	gi2134756	159.0
gi19111945	gi4502079	159.0
gi19111945	gi399033	159.0
gi19111945	gi2494043	158.39794000867204
gi19111945	gi13928736	157.52287874528034
gi19111945	gi2494044	157.52287874528034
gi19111945	gi4557311	157.15490195998575
gi19111945	gi20302047	157.0
gi19111945	gi13938134	146.30102999566398
gi19111945	gi6753048	126.39794000867204
gi19111945	gi3182927	0.0
gi19111945	gi20141178	0.0
gi19111945	gi4758426	0.0
gi19111945	gi6330926	0.0
gi19111945	gi11837778	0.0
gi19111945	gi28373486	0.0
gi19111945	gi20270696	0.0
gi19111945	gi6753960	0.0
gi19111945	gi7533042	0.0
gi19111945	gi1518868	0.0
gi19111945	gi6680636	0.0
gi19111945	gi3892028	0.0
gi19111945	gi4557249	0.0
gi19111945	gi13929094	0.0
gi19111945	gi137073	0.0
gi19111945	gi914897	0.0
gi19111945	gi3122249	0.0
gi19111945	gi17432321	0.0
gi19111945	gi7320802	0.0
gi19111945	gi6633958	0.0
gi19111945	gi14579320	0.0
gi19111945	gi16120505	0.0
gi19111945	gi227457	0.0
gi19111945	gi137074	0.0
gi19111945	gi10336584	0.0
gi19111945	gi23200220	0.0
gi19111945	gi2501623	0.0
gi19111945	gi13194736	0.0
gi19111945	gi3287876	0.0
gi131696	gi191364	323.3062153431158
gi131696	gi191173	323.3062153431158
gi131696	gi2506025	323.3062153431158
gi131696	gi3024509	167.39794000867204
gi131696	gi22832393	133.52287874528034
gi131696	gi21294381	130.69897000433602
gi131696	gi400909	112.69897000433602
gi131696	gi279582	112.69897000433602
gi131696	gi7331	112.69897000433602
gi131696	gi17532699	112.39794000867204
gi131696	gi8509	105.30102999566398
gi131696	gi3915831	105.30102999566398
gi131696	gi1346930	33.096910013008056
gi131696	gi3122654	26.221848749616356
gi131696	gi9931313	25.0
gi131696	gi16078614	25.0
gi131696	gi3122243	24.522878745280337
gi131696	gi6322218	24.397940008672037
gi131696	gi22218649	24.30102999566398
gi131696	gi171366	22.69897000433602
gi131696	gi18478562	17.69897000433602
gi131696	gi21362600	17.045757490560675
gi131696	gi627281	16.69897000433602
gi131696	gi21730171	16.69897000433602
gi131696	gi3122248	16.154901959985743
gi131696	gi3334230	14.698970004336019
gi131696	gi22988246	13.0
gi131696	gi728827	12.522878745280337
gi131696	gi23062845	10.522878745280337
gi131696	gi15595638	10.0
gi131696	gi3122249	10.0
gi131696	gi23200220	8.522878745280337
gi131696	gi3688063	1.1870866433571443
gi131696	gi23020534	1.0
gi131696	gi421269	0.5686362358410126
gi131696	gi1174889	0.44369749923271273
gi131696	gi6141557	0.38721614328026455
gi131696	gi586167	0.25181197299379954
gi131696	gi21219743	0.22914798835785583
gi131696	gi15611138	0.21467016498923297
gi131696	gi5913962	0.20760831050174613
gi131696	gi1174891	0.2006594505464183
gi131696	gi13605430	0.2006594505464183
gi131696	gi16974911	0.1938200260161128
gi131696	gi19338960	0.18708664335714442
gi131696	gi16767756	0.1804560644581313
gi131696	gi16974909	0.1804560644581313
gi131696	gi22125140	0.16749108729376366
gi131696	gi16122873	0.16749108729376366
gi131696	gi1718044	0.16115090926274472
gi131696	gi43635	0.16115090926274472
gi131696	gi21637208	0.14874165128092473
gi131696	gi21637179	0.09691001300805639
gi131696	gi21637244	0.09151498112135022
gi131696	gi21637205	0.07572071393811836
gi131696	gi21637202	0.045757490560675115
gi131696	gi21637192	0.03151705144606486
gi131696	gi16080988	0.017728766960431602
gi131696	gi348315	0.0
gi131696	gi16760039	0.0
gi131696	gi16763320	0.0
gi131696	gi22831365	0.0
gi131696	gi14599435	0.0
gi131696	gi14599413	0.0
gi131696	gi14599415	0.0
gi131696	gi17402589	0.0
gi131696	gi16078516	0.0
gi131696	gi24115394	0.0
gi131696	gi16132149	0.0
gi131696	gi17432321	0.0
gi131696	gi15804904	0.0
gi131696	gi15643577	0.0
gi131696	gi7320802	0.0
gi131696	gi3287879	0.0
gi131696	gi279570	0.0
gi131696	gi6330926	0.0
gi131696	gi13929094	0.0
gi131696	gi16764519	0.0
gi131696	gi7533042	0.0
gi131696	gi20270696	0.0
gi131696	gi6753960	0.0
gi131696	gi4758426	0.0
gi131696	gi14599161	0.0
gi131696	gi11837778	0.0
gi131696	gi6633958	0.0
gi131696	gi1174887	0.0
gi131696	gi23502230	0.0
gi131696	gi17986930	0.0
gi131696	gi2501623	0.0
gi131696	gi22988607	0.0
gi131696	gi15925280	0.0
gi131696	gi4557249	0.0
gi131696	gi4545295	0.0
gi131696	gi137071	0.0
gi131696	gi15807978	0.0
gi131696	gi3182927	0.0
gi131696	gi16130785	0.0
gi131696	gi887833	0.0
gi131696	gi4557311	0.0
gi131696	gi15833010	0.0
gi131696	gi15803420	0.0
gi131696	gi6226558	0.0
gi131696	gi20302047	0.0
